,Frequency,Angle_of_Attack,Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
490,3150.0,5.4,0.1524,71.3,0.004011990000000001
491,4000.0,3.3,0.1016,55.5,0.0022109999999999994
492,5000.0,0.0,0.1016,39.6,0.0014633200000000006
493,3150.0,7.3,0.2286,31.7,0.0132672
494,4000.0,2.7,0.1524,39.6,0.002948039999999999
495,2000.0,12.3,0.1016,71.3,0.033779199999999995
496,6300.0,9.9,0.1524,71.3,0.019300099999999997
497,3150.0,4.0,0.3048,71.3,0.00497773
498,2500.0,3.3,0.1016,39.6,0.0024513799999999995
499,4000.0,8.4,0.0508,31.7,0.00580776
500,5000.0,0.0,0.2286,71.3,0.00214345
501,4000.0,11.2,0.0508,39.6,0.015047799999999998
502,5000.0,15.4,0.0508,31.7,0.028985300000000002
503,12500.0,0.0,0.0508,55.5,0.0007619299999999992
504,8000.0,7.2,0.1524,39.6,0.00909175
505,250.0,7.3,0.2286,55.5,0.011170600000000001
506,800.0,17.4,0.02540000000000002,71.3,0.016104
507,999.9999999999998,8.4,0.0508,31.7,0.00580776
508,1250.0,11.2,0.0508,39.6,0.015047799999999998
509,999.9999999999998,9.5,0.02540000000000002,71.3,0.004206539999999999
510,500.0,15.6,0.1016,71.3,0.0437259
511,1250.0,0.0,0.3048,39.6,0.003101380000000001
512,999.9999999999998,5.3,0.2286,71.3,0.0051942
513,999.9999999999998,0.0,0.3048,31.7,0.0033126600000000003
514,2500.0,17.4,0.02540000000000002,31.7,0.017663099999999998
515,2500.0,3.3,0.1016,71.3,0.0020282200000000007
516,400.0,12.6,0.1524,39.6,0.058411300000000006
517,250.0,12.3,0.1016,31.7,0.0418756
518,5000.0,5.4,0.1524,31.7,0.00525474
519,10000.0,2.0,0.2286,71.3,0.00293031
520,5000.0,9.5,0.02540000000000002,71.3,0.004206539999999999
521,315.0,11.2,0.0508,71.3,0.014072
522,10000.0,0.0,0.1016,55.5,0.0013198299999999993
523,6300.0,2.7,0.1524,39.6,0.002948039999999999
524,2000.0,9.9,0.1524,71.3,0.019300099999999997
525,6300.0,1.5,0.3048,39.6,0.0039210700000000005
526,800.0,12.3,0.1016,39.6,0.04082680000000001
527,8000.0,0.0,0.2286,71.3,0.00214345
528,2000.0,7.2,0.1524,39.6,0.00909175
529,2000.0,0.0,0.0508,71.3,0.0007404779999999993
530,1250.0,17.4,0.02540000000000002,71.3,0.016104
531,2000.0,0.0,0.2286,71.3,0.00214345
532,2500.0,0.0,0.02540000000000002,39.6,0.00042846399999999993
533,1250.0,4.0,0.2286,55.5,0.004286199999999999
534,3150.0,3.0,0.3048,31.7,0.00529514
535,1250.0,22.2,0.02540000000000002,71.3,0.0214178
536,999.9999999999998,9.9,0.1524,31.7,0.025278500000000002
537,2500.0,12.3,0.1016,39.6,0.04082680000000001
538,999.9999999999998,6.7,0.1016,55.5,0.0052139
539,630.0,7.3,0.2286,31.7,0.0132672
540,500.0,0.0,0.3048,39.6,0.003101380000000001
541,630.0,4.0,0.3048,71.3,0.00497773
542,1250.0,3.3,0.1016,55.5,0.0022109999999999994
543,2500.0,0.0,0.1524,39.6,0.0019328699999999997
544,315.0,12.6,0.1524,39.6,0.058411300000000006
545,5000.0,0.0,0.2286,55.5,0.0022933599999999995
546,315.0,7.3,0.2286,39.6,0.0123481
547,2000.0,0.0,0.1524,31.7,0.00209405
548,315.0,5.4,0.1524,39.6,0.00485029
549,6300.0,4.0,0.2286,39.6,0.00473801
550,2500.0,19.7,0.0508,71.3,0.034118300000000004
551,200.0,17.4,0.02540000000000002,55.5,0.016570599999999998
552,6300.0,0.0,0.2286,31.7,0.0027238
553,10000.0,4.2,0.0508,71.3,0.0014278799999999994
554,315.0,7.2,0.1524,71.3,0.00752039
555,5000.0,2.0,0.2286,55.5,0.003135249999999999
556,5000.0,2.0,0.2286,39.6,0.00346574
557,4000.0,15.4,0.0508,55.5,0.0271925
558,3150.0,9.5,0.02540000000000002,55.5,0.004328399999999999
559,999.9999999999998,0.0,0.0508,55.5,0.0007619299999999992
560,2000.0,0.0,0.1016,71.3,0.0012107200000000002
561,500.0,6.7,0.1016,55.5,0.0052139
562,6300.0,12.6,0.1524,71.3,0.0483159
563,6300.0,5.3,0.2286,39.6,0.00614329
564,5000.0,7.2,0.1524,39.6,0.00909175
565,630.0,5.4,0.1524,71.3,0.004011990000000001
566,315.0,15.4,0.0508,31.7,0.028985300000000002
567,16000.0,0.0,0.3048,71.3,0.00266337
568,630.0,22.2,0.02540000000000002,39.6,0.022902799999999997
569,999.9999999999998,5.4,0.1524,71.3,0.004011990000000001
570,2000.0,22.2,0.02540000000000002,71.3,0.0214178
571,630.0,8.4,0.0508,39.6,0.00566229
572,1250.0,19.7,0.0508,39.6,0.036483999999999996
573,2000.0,0.0,0.1016,31.7,0.0015009199999999993
574,3150.0,15.4,0.0508,55.5,0.0271925
575,2500.0,0.0,0.1016,39.6,0.0014633200000000006
576,400.0,15.4,0.0508,39.6,0.0282593
577,1600.0,0.0,0.2286,55.5,0.0022933599999999995
578,200.0,9.9,0.1524,39.6,0.0233328
579,999.9999999999998,1.5,0.3048,39.6,0.0039210700000000005
580,2000.0,3.0,0.3048,71.3,0.00425727
581,1250.0,4.0,0.2286,31.7,0.00509068
582,1250.0,5.4,0.1524,39.6,0.00485029
583,500.0,2.0,0.2286,39.6,0.00346574
584,2000.0,19.7,0.0508,39.6,0.036483999999999996
585,2500.0,1.5,0.3048,71.3,0.00336729
586,1250.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
587,400.0,15.6,0.1016,71.3,0.0437259
588,6300.0,4.8,0.02540000000000002,31.7,0.0009307889999999996
589,5000.0,17.4,0.02540000000000002,39.6,0.0172206
590,500.0,17.4,0.02540000000000002,39.6,0.0172206
591,999.9999999999998,6.7,0.1016,31.7,0.00592927
592,2000.0,0.0,0.1016,39.6,0.0014633200000000006
593,6300.0,3.3,0.1016,71.3,0.0020282200000000007
594,999.9999999999998,4.0,0.3048,39.6,0.00579636
595,1250.0,9.5,0.02540000000000002,39.6,0.00449821
596,10000.0,4.2,0.0508,39.6,0.0015268899999999995
597,315.0,12.7,0.02540000000000002,71.3,0.012180799999999999
598,1250.0,7.3,0.2286,31.7,0.0132672
599,2000.0,0.0,0.1524,71.3,0.001598800000000001
600,5000.0,0.0,0.3048,55.5,0.0028308099999999996
601,800.0,5.4,0.1524,55.5,0.00433288
602,315.0,4.0,0.2286,39.6,0.00473801
603,2500.0,4.0,0.3048,71.3,0.00497773
604,4000.0,8.9,0.1016,39.6,0.012459600000000001
605,500.0,9.5,0.02540000000000002,39.6,0.00449821
606,315.0,17.4,0.02540000000000002,71.3,0.016104
607,3150.0,7.3,0.2286,71.3,0.010440399999999999
608,630.0,15.6,0.1016,39.6,0.0528487
609,6300.0,9.9,0.1524,31.7,0.025278500000000002
610,200.0,11.2,0.0508,71.3,0.014072
611,3150.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
612,6300.0,2.0,0.2286,55.5,0.003135249999999999
613,400.0,15.4,0.0508,55.5,0.0271925
614,12500.0,4.0,0.3048,71.3,0.00497773
615,315.0,8.9,0.1016,71.3,0.0103088
616,12500.0,0.0,0.0508,39.6,0.0007918219999999993
617,5000.0,12.6,0.1524,39.6,0.058411300000000006
618,1600.0,4.0,0.2286,39.6,0.00473801
619,2000.0,11.2,0.0508,39.6,0.015047799999999998
620,3150.0,0.0,0.3048,71.3,0.00266337
621,400.0,8.4,0.0508,31.7,0.00580776
622,6300.0,7.2,0.1524,39.6,0.00909175
623,400.0,5.3,0.2286,39.6,0.00614329
624,5000.0,0.0,0.3048,71.3,0.00266337
625,250.0,4.0,0.2286,31.7,0.00509068
626,5000.0,2.0,0.2286,71.3,0.00293031
627,1250.0,2.0,0.2286,55.5,0.003135249999999999
628,8000.0,0.0,0.1016,39.6,0.0014633200000000006
629,630.0,0.0,0.3048,31.7,0.0033126600000000003
630,4000.0,7.3,0.2286,55.5,0.011170600000000001
631,315.0,11.2,0.0508,39.6,0.015047799999999998
632,315.0,9.5,0.02540000000000002,39.6,0.00449821
633,1600.0,19.7,0.0508,71.3,0.034118300000000004
634,6300.0,15.6,0.1016,39.6,0.0528487
635,2000.0,15.6,0.1016,71.3,0.0437259
636,999.9999999999998,8.4,0.0508,71.3,0.00529514
637,630.0,0.0,0.1016,55.5,0.0013198299999999993
638,315.0,12.3,0.1016,31.7,0.0418756
639,10000.0,7.2,0.1524,71.3,0.00752039
640,5000.0,0.0,0.02540000000000002,71.3,0.00040068199999999943
641,999.9999999999998,3.3,0.1016,55.5,0.0022109999999999994
642,12500.0,4.2,0.0508,71.3,0.0014278799999999994
643,1250.0,15.4,0.0508,31.7,0.028985300000000002
644,10000.0,4.8,0.02540000000000002,55.5,0.0008732180000000003
645,999.9999999999998,3.0,0.3048,31.7,0.00529514
646,4000.0,2.7,0.1524,71.3,0.0024385099999999996
647,12500.0,0.0,0.1016,55.5,0.0013198299999999993
648,3150.0,8.4,0.0508,31.7,0.00580776
649,400.0,11.2,0.0508,39.6,0.015047799999999998
650,500.0,17.4,0.02540000000000002,71.3,0.016104
651,3150.0,19.7,0.0508,39.6,0.036483999999999996
652,200.0,12.3,0.1016,71.3,0.033779199999999995
653,999.9999999999998,3.0,0.3048,39.6,0.00495741
654,2000.0,4.0,0.3048,71.3,0.00497773
655,6300.0,4.2,0.0508,71.3,0.0014278799999999994
656,6300.0,0.0,0.1524,31.7,0.00209405
657,800.0,0.0,0.2286,39.6,0.00253511
658,500.0,9.5,0.02540000000000002,55.5,0.004328399999999999
659,400.0,5.4,0.1524,55.5,0.00433288
660,400.0,4.0,0.3048,39.6,0.00579636
661,1250.0,0.0,0.0508,39.6,0.0007918219999999993
662,250.0,17.4,0.02540000000000002,55.5,0.016570599999999998
663,10000.0,0.0,0.1524,71.3,0.001598800000000001
664,4000.0,1.5,0.3048,71.3,0.00336729
665,1250.0,12.3,0.1016,55.5,0.0368233
666,5000.0,8.4,0.0508,55.5,0.00544854
667,4000.0,5.4,0.1524,31.7,0.00525474
668,630.0,0.0,0.2286,31.7,0.0027238
669,500.0,0.0,0.1524,31.7,0.00209405
670,2500.0,8.9,0.1016,71.3,0.0103088
671,6300.0,3.3,0.1016,39.6,0.0024513799999999995
672,1250.0,0.0,0.2286,55.5,0.0022933599999999995
673,5000.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
674,4000.0,15.6,0.1016,71.3,0.0437259
675,8000.0,4.0,0.2286,55.5,0.004286199999999999
676,2500.0,0.0,0.3048,71.3,0.00266337
677,1250.0,0.0,0.0508,71.3,0.0007404779999999993
678,6300.0,0.0,0.2286,39.6,0.00253511
679,630.0,3.0,0.3048,55.5,0.00452492
680,12500.0,0.0,0.02540000000000002,71.3,0.00040068199999999943
681,1600.0,3.3,0.1016,31.7,0.0025143500000000003
682,2000.0,0.0,0.3048,31.7,0.0033126600000000003
683,2500.0,3.3,0.1016,55.5,0.0022109999999999994
684,200.0,12.6,0.1524,39.6,0.058411300000000006
685,3150.0,0.0,0.1016,55.5,0.0013198299999999993
686,5000.0,15.6,0.1016,39.6,0.0528487
687,250.0,8.9,0.1016,71.3,0.0103088
688,6300.0,12.3,0.1016,71.3,0.033779199999999995
689,630.0,22.2,0.02540000000000002,71.3,0.0214178
690,10000.0,2.7,0.1524,39.6,0.002948039999999999
691,250.0,17.4,0.02540000000000002,31.7,0.017663099999999998
692,500.0,22.2,0.02540000000000002,71.3,0.0214178
693,400.0,4.0,0.3048,71.3,0.00497773
694,400.0,0.0,0.2286,31.7,0.0027238
695,2000.0,0.0,0.0508,39.6,0.0007918219999999993
696,400.0,3.0,0.3048,31.7,0.00529514
697,800.0,0.0,0.1524,71.3,0.001598800000000001
698,3150.0,9.9,0.1524,31.7,0.025278500000000002
699,800.0,4.0,0.2286,71.3,0.00400603
700,10000.0,4.0,0.3048,71.3,0.00497773
701,2500.0,2.0,0.2286,31.7,0.003723709999999999
702,4000.0,8.4,0.0508,55.5,0.00544854
703,400.0,12.3,0.1016,31.7,0.0418756
704,999.9999999999998,12.6,0.1524,71.3,0.0483159
705,8000.0,0.0,0.1016,71.3,0.0012107200000000002
706,500.0,17.4,0.02540000000000002,31.7,0.017663099999999998
707,2000.0,0.0,0.0508,55.5,0.0007619299999999992
708,500.0,19.7,0.0508,71.3,0.034118300000000004
709,500.0,12.6,0.1524,39.6,0.058411300000000006
710,2000.0,9.9,0.1524,39.6,0.0233328
711,2500.0,0.0,0.02540000000000002,55.5,0.0004122899999999992
712,500.0,4.0,0.2286,55.5,0.004286199999999999
713,999.9999999999998,4.8,0.02540000000000002,39.6,0.0009074749999999996
714,400.0,15.4,0.0508,71.3,0.0264269
715,6300.0,2.0,0.2286,39.6,0.00346574
716,400.0,7.3,0.2286,55.5,0.011170600000000001
717,1600.0,3.3,0.1016,71.3,0.0020282200000000007
718,630.0,1.5,0.3048,39.6,0.0039210700000000005
719,2500.0,2.7,0.1524,39.6,0.002948039999999999
720,250.0,12.7,0.02540000000000002,71.3,0.012180799999999999
721,4000.0,0.0,0.2286,39.6,0.00253511
722,3150.0,22.2,0.02540000000000002,71.3,0.0214178
723,8000.0,0.0,0.1524,55.5,0.0017266799999999995
724,20000.0,4.0,0.2286,71.3,0.00400603
725,800.0,12.3,0.1016,71.3,0.033779199999999995
726,630.0,3.0,0.3048,71.3,0.00425727
727,2500.0,0.0,0.1524,55.5,0.0017266799999999995
728,2500.0,8.4,0.0508,31.7,0.00580776
729,500.0,15.6,0.1016,39.6,0.0528487
730,6300.0,0.0,0.0508,31.7,0.0008121640000000006
731,5000.0,0.0,0.02540000000000002,55.5,0.0004122899999999992
732,250.0,17.4,0.02540000000000002,71.3,0.016104
733,1250.0,0.0,0.0508,31.7,0.0008121640000000006
734,400.0,7.3,0.2286,71.3,0.010440399999999999
735,315.0,0.0,0.3048,31.7,0.0033126600000000003
736,1600.0,8.4,0.0508,39.6,0.00566229
737,630.0,9.5,0.02540000000000002,55.5,0.004328399999999999
738,2000.0,4.0,0.2286,71.3,0.00400603
739,5000.0,3.0,0.3048,71.3,0.00425727
740,5000.0,4.2,0.0508,39.6,0.0015268899999999995
741,800.0,0.0,0.0508,71.3,0.0007404779999999993
742,8000.0,0.0,0.02540000000000002,71.3,0.00040068199999999943
743,1600.0,9.5,0.02540000000000002,55.5,0.004328399999999999
744,800.0,15.4,0.0508,55.5,0.0271925
745,250.0,15.4,0.0508,31.7,0.028985300000000002
746,8000.0,4.8,0.02540000000000002,31.7,0.0009307889999999996
747,630.0,12.6,0.1524,71.3,0.0483159
748,800.0,8.9,0.1016,39.6,0.012459600000000001
749,6300.0,1.5,0.3048,71.3,0.00336729
750,630.0,3.0,0.3048,39.6,0.00495741
751,1600.0,4.2,0.0508,71.3,0.0014278799999999994
752,999.9999999999998,8.9,0.1016,39.6,0.012459600000000001
753,1250.0,12.7,0.02540000000000002,71.3,0.012180799999999999
754,1600.0,12.3,0.1016,31.7,0.0418756
755,800.0,15.4,0.0508,39.6,0.0282593
756,3150.0,0.0,0.3048,55.5,0.0028308099999999996
757,630.0,2.0,0.2286,71.3,0.00293031
758,4000.0,0.0,0.1524,55.5,0.0017266799999999995
759,5000.0,0.0,0.1016,55.5,0.0013198299999999993
760,2500.0,7.3,0.2286,71.3,0.010440399999999999
761,999.9999999999998,0.0,0.1016,31.7,0.0015009199999999993
762,3150.0,9.9,0.1524,71.3,0.019300099999999997
763,630.0,0.0,0.3048,39.6,0.003101380000000001
764,5000.0,17.4,0.02540000000000002,71.3,0.016104
765,2500.0,15.4,0.0508,55.5,0.0271925
766,3150.0,2.7,0.1524,71.3,0.0024385099999999996
767,3150.0,3.3,0.1016,55.5,0.0022109999999999994
768,5000.0,5.3,0.2286,71.3,0.0051942
769,2500.0,0.0,0.2286,55.5,0.0022933599999999995
770,1250.0,19.7,0.0508,71.3,0.034118300000000004
771,500.0,12.3,0.1016,39.6,0.04082680000000001
772,1250.0,0.0,0.1524,39.6,0.0019328699999999997
773,2500.0,19.7,0.0508,39.6,0.036483999999999996
774,1250.0,9.9,0.1524,55.5,0.0208438
775,2000.0,4.8,0.02540000000000002,55.5,0.0008732180000000003
776,999.9999999999998,22.2,0.02540000000000002,71.3,0.0214178
777,800.0,9.5,0.02540000000000002,39.6,0.00449821
778,250.0,4.0,0.3048,39.6,0.00579636
779,10000.0,0.0,0.0508,55.5,0.0007619299999999992
780,2500.0,0.0,0.3048,55.5,0.0028308099999999996
781,6300.0,4.2,0.0508,39.6,0.0015268899999999995
782,1250.0,17.4,0.02540000000000002,31.7,0.017663099999999998
783,4000.0,4.0,0.2286,71.3,0.00400603
784,3150.0,9.5,0.02540000000000002,39.6,0.00449821
785,10000.0,4.8,0.02540000000000002,39.6,0.0009074749999999996
786,5000.0,3.0,0.3048,39.6,0.00495741
787,800.0,0.0,0.1016,31.7,0.0015009199999999993
788,1600.0,0.0,0.2286,31.7,0.0027238
789,3150.0,9.9,0.1524,55.5,0.0208438
790,3150.0,2.0,0.2286,31.7,0.003723709999999999
791,5000.0,9.9,0.1524,55.5,0.0208438
792,800.0,4.0,0.2286,39.6,0.00473801
793,4000.0,15.4,0.0508,39.6,0.0282593
794,2000.0,4.0,0.2286,31.7,0.00509068
795,3150.0,4.2,0.0508,71.3,0.0014278799999999994
796,5000.0,0.0,0.1016,71.3,0.0012107200000000002
797,630.0,5.4,0.1524,55.5,0.00433288
798,630.0,12.7,0.02540000000000002,71.3,0.012180799999999999
799,3150.0,12.6,0.1524,71.3,0.0483159
800,2500.0,11.2,0.0508,71.3,0.014072
801,4000.0,0.0,0.2286,55.5,0.0022933599999999995
802,630.0,12.3,0.1016,55.5,0.0368233
803,800.0,5.4,0.1524,31.7,0.00525474
804,315.0,9.9,0.1524,55.5,0.0208438
805,2000.0,12.7,0.02540000000000002,39.6,0.013025299999999998
806,10000.0,12.7,0.02540000000000002,71.3,0.012180799999999999
807,250.0,4.0,0.3048,71.3,0.00497773
808,6300.0,5.4,0.1524,31.7,0.00525474
809,2500.0,17.4,0.02540000000000002,39.6,0.0172206
810,20000.0,4.8,0.02540000000000002,55.5,0.0008732180000000003
811,6300.0,22.2,0.02540000000000002,71.3,0.0214178
812,8000.0,0.0,0.1524,31.7,0.00209405
813,16000.0,0.0,0.2286,71.3,0.00214345
814,630.0,7.2,0.1524,71.3,0.00752039
815,999.9999999999998,4.0,0.3048,71.3,0.00497773
816,800.0,8.4,0.0508,71.3,0.00529514
817,1250.0,6.7,0.1016,55.5,0.0052139
818,4000.0,8.4,0.0508,71.3,0.00529514
819,1250.0,9.9,0.1524,71.3,0.019300099999999997
820,400.0,2.0,0.2286,55.5,0.003135249999999999
821,400.0,9.9,0.1524,71.3,0.019300099999999997
822,5000.0,15.4,0.0508,71.3,0.0264269
823,20000.0,0.0,0.2286,71.3,0.00214345
824,250.0,15.6,0.1016,39.6,0.0528487
825,500.0,8.4,0.0508,39.6,0.00566229
826,12500.0,0.0,0.02540000000000002,55.5,0.0004122899999999992
827,800.0,12.3,0.1016,55.5,0.0368233
828,999.9999999999998,0.0,0.3048,71.3,0.00266337
829,999.9999999999998,0.0,0.1524,39.6,0.0019328699999999997
830,2000.0,8.4,0.0508,31.7,0.00580776
831,999.9999999999998,22.2,0.02540000000000002,39.6,0.022902799999999997
832,250.0,7.3,0.2286,71.3,0.010440399999999999
833,400.0,5.4,0.1524,71.3,0.004011990000000001
834,4000.0,3.0,0.3048,55.5,0.00452492
835,2000.0,2.0,0.2286,55.5,0.003135249999999999
836,2500.0,0.0,0.2286,31.7,0.0027238
837,630.0,11.2,0.0508,39.6,0.015047799999999998
838,2500.0,22.2,0.02540000000000002,39.6,0.022902799999999997
839,999.9999999999998,8.4,0.0508,55.5,0.00544854
840,2000.0,8.4,0.0508,39.6,0.00566229
841,10000.0,3.0,0.3048,55.5,0.00452492
842,999.9999999999998,9.5,0.02540000000000002,31.7,0.0046137700000000005
843,1250.0,12.6,0.1524,71.3,0.0483159
844,2000.0,6.7,0.1016,31.7,0.00592927
845,200.0,17.4,0.02540000000000002,71.3,0.016104
846,3150.0,3.0,0.3048,71.3,0.00425727
847,4000.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
848,800.0,8.4,0.0508,39.6,0.00566229
849,2500.0,5.4,0.1524,39.6,0.00485029
850,800.0,2.7,0.1524,71.3,0.0024385099999999996
851,8000.0,4.8,0.02540000000000002,55.5,0.0008732180000000003
852,4000.0,22.2,0.02540000000000002,71.3,0.0214178
853,1250.0,12.7,0.02540000000000002,39.6,0.013025299999999998
854,1250.0,0.0,0.1016,55.5,0.0013198299999999993
855,1250.0,9.9,0.1524,39.6,0.0233328
856,1600.0,6.7,0.1016,71.3,0.00478288
857,1600.0,7.2,0.1524,71.3,0.00752039
858,5000.0,17.4,0.02540000000000002,55.5,0.016570599999999998
859,1600.0,15.6,0.1016,71.3,0.0437259
860,5000.0,5.4,0.1524,55.5,0.00433288
861,999.9999999999998,7.3,0.2286,31.7,0.0132672
862,1600.0,7.3,0.2286,71.3,0.010440399999999999
863,3150.0,8.4,0.0508,55.5,0.00544854
864,3150.0,8.4,0.0508,71.3,0.00529514
865,6300.0,3.0,0.3048,31.7,0.00529514
866,1600.0,12.6,0.1524,39.6,0.058411300000000006
867,315.0,3.0,0.3048,39.6,0.00495741
868,800.0,4.0,0.3048,71.3,0.00497773
869,16000.0,1.5,0.3048,71.3,0.00336729
870,8000.0,0.0,0.3048,39.6,0.003101380000000001
871,315.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
872,5000.0,0.0,0.1016,31.7,0.0015009199999999993
873,2500.0,8.9,0.1016,39.6,0.012459600000000001
874,2000.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
875,2000.0,0.0,0.1016,55.5,0.0013198299999999993
876,630.0,9.9,0.1524,31.7,0.025278500000000002
877,4000.0,3.3,0.1016,31.7,0.0025143500000000003
878,1250.0,11.2,0.0508,71.3,0.014072
879,200.0,7.3,0.2286,71.3,0.010440399999999999
880,1600.0,3.0,0.3048,39.6,0.00495741
881,10000.0,7.2,0.1524,39.6,0.00909175
882,999.9999999999998,12.3,0.1016,55.5,0.0368233
883,5000.0,12.3,0.1016,55.5,0.0368233
884,1250.0,22.2,0.02540000000000002,39.6,0.022902799999999997
885,6300.0,15.4,0.0508,55.5,0.0271925
886,630.0,15.6,0.1016,71.3,0.0437259
887,1600.0,12.6,0.1524,71.3,0.0483159
888,3150.0,4.2,0.0508,39.6,0.0015268899999999995
889,3150.0,4.0,0.2286,31.7,0.00509068
890,1600.0,4.8,0.02540000000000002,31.7,0.0009307889999999996
891,6300.0,5.3,0.2286,71.3,0.0051942
892,5000.0,4.2,0.0508,71.3,0.0014278799999999994
893,500.0,3.0,0.3048,55.5,0.00452492
894,3150.0,1.5,0.3048,39.6,0.0039210700000000005
895,12500.0,0.0,0.0508,31.7,0.0008121640000000006
896,400.0,5.4,0.1524,39.6,0.00485029
897,800.0,9.9,0.1524,31.7,0.025278500000000002
898,400.0,9.9,0.1524,31.7,0.025278500000000002
899,6300.0,15.4,0.0508,39.6,0.0282593
900,3150.0,7.3,0.2286,55.5,0.011170600000000001
901,500.0,7.2,0.1524,71.3,0.00752039
902,3150.0,12.7,0.02540000000000002,71.3,0.012180799999999999
903,630.0,4.0,0.2286,71.3,0.00400603
904,3150.0,0.0,0.1524,55.5,0.0017266799999999995
905,1250.0,15.6,0.1016,39.6,0.0528487
906,4000.0,4.0,0.2286,31.7,0.00509068
907,6300.0,0.0,0.0508,55.5,0.0007619299999999992
908,200.0,17.4,0.02540000000000002,39.6,0.0172206
909,6300.0,4.8,0.02540000000000002,39.6,0.0009074749999999996
910,16000.0,2.7,0.1524,71.3,0.0024385099999999996
911,2500.0,15.4,0.0508,39.6,0.0282593
912,2500.0,4.8,0.02540000000000002,39.6,0.0009074749999999996
913,1250.0,15.4,0.0508,55.5,0.0271925
914,6300.0,7.2,0.1524,71.3,0.00752039
915,999.9999999999998,12.3,0.1016,31.7,0.0418756
916,3150.0,7.3,0.2286,39.6,0.0123481
917,4000.0,4.0,0.3048,39.6,0.00579636
918,3150.0,9.9,0.1524,39.6,0.0233328
919,6300.0,0.0,0.2286,55.5,0.0022933599999999995
920,3150.0,15.6,0.1016,39.6,0.0528487
921,2500.0,2.0,0.2286,39.6,0.00346574
922,6300.0,0.0,0.1016,71.3,0.0012107200000000002
923,10000.0,3.3,0.1016,39.6,0.0024513799999999995
924,6300.0,9.9,0.1524,39.6,0.0233328
925,999.9999999999998,5.4,0.1524,31.7,0.00525474
926,500.0,12.3,0.1016,31.7,0.0418756
927,800.0,9.9,0.1524,71.3,0.019300099999999997
928,999.9999999999998,12.3,0.1016,71.3,0.033779199999999995
929,12500.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
930,999.9999999999998,0.0,0.1016,71.3,0.0012107200000000002
931,4000.0,4.0,0.2286,39.6,0.00473801
932,4000.0,3.0,0.3048,31.7,0.00529514
933,1600.0,11.2,0.0508,39.6,0.015047799999999998
934,500.0,15.4,0.0508,55.5,0.0271925
935,630.0,9.5,0.02540000000000002,39.6,0.00449821
936,2000.0,12.7,0.02540000000000002,71.3,0.012180799999999999
937,1600.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
938,999.9999999999998,8.9,0.1016,71.3,0.0103088
939,12500.0,0.0,0.02540000000000002,39.6,0.00042846399999999993
940,4000.0,0.0,0.2286,71.3,0.00214345
941,1600.0,12.3,0.1016,71.3,0.033779199999999995
942,630.0,11.2,0.0508,71.3,0.014072
943,250.0,9.9,0.1524,39.6,0.0233328
944,800.0,1.5,0.3048,71.3,0.00336729
945,3150.0,0.0,0.0508,39.6,0.0007918219999999993
946,2000.0,7.3,0.2286,71.3,0.010440399999999999
947,6300.0,8.9,0.1016,39.6,0.012459600000000001
948,630.0,2.7,0.1524,71.3,0.0024385099999999996
949,6300.0,0.0,0.0508,71.3,0.0007404779999999993
950,250.0,19.7,0.0508,39.6,0.036483999999999996
951,2500.0,15.6,0.1016,71.3,0.0437259
952,2500.0,6.7,0.1016,55.5,0.0052139
953,999.9999999999998,12.7,0.02540000000000002,71.3,0.012180799999999999
954,2500.0,0.0,0.1016,55.5,0.0013198299999999993
955,630.0,15.4,0.0508,39.6,0.0282593
956,630.0,12.3,0.1016,39.6,0.04082680000000001
957,1250.0,9.5,0.02540000000000002,55.5,0.004328399999999999
958,400.0,2.0,0.2286,39.6,0.00346574
959,1250.0,17.4,0.02540000000000002,39.6,0.0172206
960,1600.0,3.0,0.3048,55.5,0.00452492
961,20000.0,4.8,0.02540000000000002,71.3,0.0008486329999999997
962,400.0,3.0,0.3048,55.5,0.00452492
963,630.0,6.7,0.1016,71.3,0.00478288
964,200.0,7.3,0.2286,55.5,0.011170600000000001
965,12500.0,0.0,0.0508,71.3,0.0007404779999999993
966,5000.0,8.9,0.1016,39.6,0.012459600000000001
967,6300.0,7.3,0.2286,31.7,0.0132672
968,630.0,5.3,0.2286,39.6,0.00614329
969,800.0,0.0,0.0508,39.6,0.0007918219999999993
970,8000.0,3.0,0.3048,71.3,0.00425727
971,315.0,9.9,0.1524,31.7,0.025278500000000002
972,10000.0,4.0,0.2286,71.3,0.00400603
973,400.0,12.3,0.1016,39.6,0.04082680000000001
974,1600.0,0.0,0.0508,55.5,0.0007619299999999992
975,1250.0,0.0,0.3048,55.5,0.0028308099999999996
976,800.0,2.0,0.2286,71.3,0.00293031
977,1250.0,5.4,0.1524,55.5,0.00433288
978,8000.0,4.0,0.3048,71.3,0.00497773
979,500.0,8.9,0.1016,39.6,0.012459600000000001
980,3150.0,3.3,0.1016,31.7,0.0025143500000000003
981,800.0,12.7,0.02540000000000002,39.6,0.013025299999999998
