,Frequency,Angle_of_Attack,Chord_length,Free-stream_velocity(prediction),Suction_side_displacement_thickness
4832,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4833,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4834,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4835,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4836,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4837,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4838,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4839,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4840,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4841,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4842,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4843,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4844,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4845,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4846,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4847,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4848,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4849,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4850,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4851,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4852,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4853,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4854,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4855,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4856,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4857,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4858,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4859,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4860,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4861,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4862,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4863,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4864,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4865,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4866,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4867,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4868,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4869,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4870,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4871,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4872,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4873,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4874,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4875,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4876,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4877,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4878,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4879,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4880,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4881,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4882,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4883,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4884,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4885,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4886,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4887,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4888,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4889,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4890,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4891,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4892,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4893,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4894,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4895,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4896,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4897,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4898,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4899,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4900,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4901,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4902,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4903,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4904,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4905,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4906,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4907,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4908,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4909,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4910,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4911,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4912,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4913,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4914,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4915,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4916,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4917,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4918,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4919,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4920,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4921,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4922,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4923,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4924,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4925,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4926,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4927,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4928,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4929,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4930,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4931,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4932,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4933,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4934,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4935,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4936,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4937,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4938,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4939,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4940,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4941,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4942,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4943,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4944,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4945,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4946,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4947,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4948,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4949,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4950,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4951,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4952,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4953,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4954,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4955,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4956,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4957,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4958,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4959,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4960,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4961,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4962,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4963,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4964,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4965,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4966,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4967,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4968,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4969,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4970,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4971,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4972,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4973,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4974,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4975,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4976,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4977,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4978,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4979,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4980,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4981,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4982,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4983,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4984,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4985,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4986,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4987,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4988,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4989,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4990,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4991,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4992,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4993,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4994,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4995,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4996,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4997,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4998,1000.0,2.0,0.2286,61.831318577028945,0.00293031
4999,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5000,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5001,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5002,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5003,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5004,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5005,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5006,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5007,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5008,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5009,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5010,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5011,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5012,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5013,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5014,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5015,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5016,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5017,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5018,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5019,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5020,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5021,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5022,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5023,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5024,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5025,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5026,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5027,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5028,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5029,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5030,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5031,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5032,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5033,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5034,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5035,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5036,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5037,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5038,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5039,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5040,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5041,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5042,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5043,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5044,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5045,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5046,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5047,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5048,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5049,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5050,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5051,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5052,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5053,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5054,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5055,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5056,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5057,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5058,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5059,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5060,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5061,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5062,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5063,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5064,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5065,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5066,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5067,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5068,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5069,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5070,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5071,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5072,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5073,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5074,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5075,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5076,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5077,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5078,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5079,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5080,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5081,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5082,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5083,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5084,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5085,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5086,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5087,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5088,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5089,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5090,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5091,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5092,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5093,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5094,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5095,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5096,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5097,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5098,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5099,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5100,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5101,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5102,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5103,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5104,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5105,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5106,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5107,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5108,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5109,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5110,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5111,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5112,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5113,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5114,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5115,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5116,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5117,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5118,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5119,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5120,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5121,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5122,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5123,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5124,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5125,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5126,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5127,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5128,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5129,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5130,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5131,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5132,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5133,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5134,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5135,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5136,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5137,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5138,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5139,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5140,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5141,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5142,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5143,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5144,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5145,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5146,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5147,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5148,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5149,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5150,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5151,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5152,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5153,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5154,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5155,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5156,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5157,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5158,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5159,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5160,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5161,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5162,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5163,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5164,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5165,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5166,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5167,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5168,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5169,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5170,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5171,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5172,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5173,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5174,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5175,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5176,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5177,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5178,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5179,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5180,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5181,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5182,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5183,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5184,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5185,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5186,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5187,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5188,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5189,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5190,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5191,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5192,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5193,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5194,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5195,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5196,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5197,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5198,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5199,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5200,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5201,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5202,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5203,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5204,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5205,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5206,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5207,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5208,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5209,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5210,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5211,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5212,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5213,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5214,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5215,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5216,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5217,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5218,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5219,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5220,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5221,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5222,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5223,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5224,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5225,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5226,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5227,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5228,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5229,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5230,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5231,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5232,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5233,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5234,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5235,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5236,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5237,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5238,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5239,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5240,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5241,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5242,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5243,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5244,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5245,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5246,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5247,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5248,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5249,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5250,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5251,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5252,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5253,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5254,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5255,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5256,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5257,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5258,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5259,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5260,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5261,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5262,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5263,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5264,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5265,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5266,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5267,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5268,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5269,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5270,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5271,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5272,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5273,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5274,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5275,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5276,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5277,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5278,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5279,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5280,1000.0,2.0,0.2286,61.831318577028945,0.00293031
5281,1000.0,2.0,0.2286,61.831318577028945,0.00293031
