,Frequency,Angle_of_Attack,Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
3124,2500.0,2.0,0.2286,71.3,0.00293031
3125,2500.0,2.0,0.2286,71.3,0.00293031
3126,2500.0,2.0,0.2286,71.3,0.00293031
3127,2500.0,2.0,0.2286,71.3,0.00293031
3128,2500.0,2.0,0.2286,71.3,0.00293031
3129,2500.0,2.0,0.2286,71.3,0.00293031
3130,2500.0,2.0,0.2286,71.3,0.00293031
3131,2500.0,2.0,0.2286,71.3,0.00293031
3132,2500.0,2.0,0.2286,71.3,0.00293031
3133,2500.0,2.0,0.2286,71.3,0.00293031
3134,2500.0,2.0,0.2286,71.3,0.00293031
3135,2500.0,2.0,0.2286,71.3,0.00293031
3136,2500.0,2.0,0.2286,71.3,0.00293031
3137,2500.0,2.0,0.2286,71.3,0.00293031
3138,2500.0,2.0,0.2286,71.3,0.00293031
3139,2500.0,2.0,0.2286,71.3,0.00293031
3140,2500.0,2.0,0.2286,71.3,0.00293031
3141,2500.0,2.0,0.2286,71.3,0.00293031
3142,2500.0,2.0,0.2286,71.3,0.00293031
3143,2500.0,2.0,0.2286,71.3,0.00293031
3144,2500.0,2.0,0.2286,71.3,0.00293031
3145,2500.0,2.0,0.2286,71.3,0.00293031
3146,2500.0,2.0,0.2286,71.3,0.00293031
3147,2500.0,2.0,0.2286,71.3,0.00293031
3148,2500.0,2.0,0.2286,71.3,0.00293031
3149,2500.0,2.0,0.2286,71.3,0.00293031
3150,2500.0,2.0,0.2286,71.3,0.00293031
3151,2500.0,2.0,0.2286,71.3,0.00293031
3152,2500.0,2.0,0.2286,71.3,0.00293031
3153,2500.0,2.0,0.2286,71.3,0.00293031
3154,2500.0,2.0,0.2286,71.3,0.00293031
3155,2500.0,2.0,0.2286,71.3,0.00293031
3156,2500.0,2.0,0.2286,71.3,0.00293031
3157,2500.0,2.0,0.2286,71.3,0.00293031
3158,2500.0,2.0,0.2286,71.3,0.00293031
3159,2500.0,2.0,0.2286,71.3,0.00293031
3160,2500.0,2.0,0.2286,71.3,0.00293031
3161,2500.0,2.0,0.2286,71.3,0.00293031
3162,2500.0,2.0,0.2286,71.3,0.00293031
3163,2500.0,2.0,0.2286,71.3,0.00293031
3164,2500.0,2.0,0.2286,71.3,0.00293031
3165,2500.0,2.0,0.2286,71.3,0.00293031
3166,2500.0,2.0,0.2286,71.3,0.00293031
3167,2500.0,2.0,0.2286,71.3,0.00293031
3168,2500.0,2.0,0.2286,71.3,0.00293031
3169,2500.0,2.0,0.2286,71.3,0.00293031
3170,2500.0,2.0,0.2286,71.3,0.00293031
3171,2500.0,2.0,0.2286,71.3,0.00293031
3172,2500.0,2.0,0.2286,71.3,0.00293031
3173,2500.0,2.0,0.2286,71.3,0.00293031
3174,2500.0,2.0,0.2286,71.3,0.00293031
3175,2500.0,2.0,0.2286,71.3,0.00293031
3176,2500.0,2.0,0.2286,71.3,0.00293031
3177,2500.0,2.0,0.2286,71.3,0.00293031
3178,2500.0,2.0,0.2286,71.3,0.00293031
3179,2500.0,2.0,0.2286,71.3,0.00293031
3180,2500.0,2.0,0.2286,71.3,0.00293031
3181,2500.0,2.0,0.2286,71.3,0.00293031
3182,2500.0,2.0,0.2286,71.3,0.00293031
3183,2500.0,2.0,0.2286,71.3,0.00293031
3184,2500.0,2.0,0.2286,71.3,0.00293031
3185,2500.0,2.0,0.2286,71.3,0.00293031
3186,2500.0,2.0,0.2286,71.3,0.00293031
3187,2500.0,2.0,0.2286,71.3,0.00293031
3188,2500.0,2.0,0.2286,71.3,0.00293031
3189,2500.0,2.0,0.2286,71.3,0.00293031
3190,2500.0,2.0,0.2286,71.3,0.00293031
3191,2500.0,2.0,0.2286,71.3,0.00293031
3192,2500.0,2.0,0.2286,71.3,0.00293031
3193,2500.0,2.0,0.2286,71.3,0.00293031
3194,2500.0,2.0,0.2286,71.3,0.00293031
3195,2500.0,2.0,0.2286,71.3,0.00293031
3196,2500.0,2.0,0.2286,71.3,0.00293031
3197,2500.0,2.0,0.2286,71.3,0.00293031
3198,2500.0,2.0,0.2286,71.3,0.00293031
3199,2500.0,2.0,0.2286,71.3,0.00293031
3200,2500.0,2.0,0.2286,71.3,0.00293031
3201,2500.0,2.0,0.2286,71.3,0.00293031
3202,2500.0,2.0,0.2286,71.3,0.00293031
3203,2500.0,2.0,0.2286,71.3,0.00293031
3204,2500.0,2.0,0.2286,71.3,0.00293031
3205,2500.0,2.0,0.2286,71.3,0.00293031
3206,2500.0,2.0,0.2286,71.3,0.00293031
3207,2500.0,2.0,0.2286,71.3,0.00293031
3208,2500.0,2.0,0.2286,71.3,0.00293031
3209,2500.0,2.0,0.2286,71.3,0.00293031
3210,2500.0,2.0,0.2286,71.3,0.00293031
3211,2500.0,2.0,0.2286,71.3,0.00293031
3212,2500.0,2.0,0.2286,71.3,0.00293031
3213,2500.0,2.0,0.2286,71.3,0.00293031
3214,2500.0,2.0,0.2286,71.3,0.00293031
3215,2500.0,2.0,0.2286,71.3,0.00293031
3216,2500.0,2.0,0.2286,71.3,0.00293031
3217,2500.0,2.0,0.2286,71.3,0.00293031
3218,2500.0,2.0,0.2286,71.3,0.00293031
3219,2500.0,2.0,0.2286,71.3,0.00293031
3220,2500.0,2.0,0.2286,71.3,0.00293031
3221,2500.0,2.0,0.2286,71.3,0.00293031
3222,2500.0,2.0,0.2286,71.3,0.00293031
3223,2500.0,2.0,0.2286,71.3,0.00293031
3224,2500.0,2.0,0.2286,71.3,0.00293031
3225,2500.0,2.0,0.2286,71.3,0.00293031
3226,2500.0,2.0,0.2286,71.3,0.00293031
3227,2500.0,2.0,0.2286,71.3,0.00293031
3228,2500.0,2.0,0.2286,71.3,0.00293031
3229,2500.0,2.0,0.2286,71.3,0.00293031
3230,2500.0,2.0,0.2286,71.3,0.00293031
3231,2500.0,2.0,0.2286,71.3,0.00293031
3232,2500.0,2.0,0.2286,71.3,0.00293031
3233,2500.0,2.0,0.2286,71.3,0.00293031
3234,2500.0,2.0,0.2286,71.3,0.00293031
3235,2500.0,2.0,0.2286,71.3,0.00293031
3236,2500.0,2.0,0.2286,71.3,0.00293031
3237,2500.0,2.0,0.2286,71.3,0.00293031
3238,2500.0,2.0,0.2286,71.3,0.00293031
3239,2500.0,2.0,0.2286,71.3,0.00293031
3240,2500.0,2.0,0.2286,71.3,0.00293031
3241,2500.0,2.0,0.2286,71.3,0.00293031
3242,2500.0,2.0,0.2286,71.3,0.00293031
3243,2500.0,2.0,0.2286,71.3,0.00293031
3244,2500.0,2.0,0.2286,71.3,0.00293031
3245,2500.0,2.0,0.2286,71.3,0.00293031
3246,2500.0,2.0,0.2286,71.3,0.00293031
3247,2500.0,2.0,0.2286,71.3,0.00293031
3248,2500.0,2.0,0.2286,71.3,0.00293031
3249,2500.0,2.0,0.2286,71.3,0.00293031
3250,2500.0,2.0,0.2286,71.3,0.00293031
3251,2500.0,2.0,0.2286,71.3,0.00293031
3252,2500.0,2.0,0.2286,71.3,0.00293031
3253,2500.0,2.0,0.2286,71.3,0.00293031
3254,2500.0,2.0,0.2286,71.3,0.00293031
3255,2500.0,2.0,0.2286,71.3,0.00293031
3256,2500.0,2.0,0.2286,71.3,0.00293031
3257,2500.0,2.0,0.2286,71.3,0.00293031
3258,2500.0,2.0,0.2286,71.3,0.00293031
3259,2500.0,2.0,0.2286,71.3,0.00293031
3260,2500.0,2.0,0.2286,71.3,0.00293031
3261,2500.0,2.0,0.2286,71.3,0.00293031
3262,2500.0,2.0,0.2286,71.3,0.00293031
3263,2500.0,2.0,0.2286,71.3,0.00293031
3264,2500.0,2.0,0.2286,71.3,0.00293031
3265,2500.0,2.0,0.2286,71.3,0.00293031
3266,2500.0,2.0,0.2286,71.3,0.00293031
3267,2500.0,2.0,0.2286,71.3,0.00293031
3268,2500.0,2.0,0.2286,71.3,0.00293031
3269,2500.0,2.0,0.2286,71.3,0.00293031
3270,2500.0,2.0,0.2286,71.3,0.00293031
3271,2500.0,2.0,0.2286,71.3,0.00293031
3272,2500.0,2.0,0.2286,71.3,0.00293031
3273,2500.0,2.0,0.2286,71.3,0.00293031
3274,2500.0,2.0,0.2286,71.3,0.00293031
3275,2500.0,2.0,0.2286,71.3,0.00293031
3276,2500.0,2.0,0.2286,71.3,0.00293031
3277,2500.0,2.0,0.2286,71.3,0.00293031
3278,2500.0,2.0,0.2286,71.3,0.00293031
3279,2500.0,2.0,0.2286,71.3,0.00293031
3280,2500.0,2.0,0.2286,71.3,0.00293031
3281,2500.0,2.0,0.2286,71.3,0.00293031
3282,2500.0,2.0,0.2286,71.3,0.00293031
3283,2500.0,2.0,0.2286,71.3,0.00293031
3284,2500.0,2.0,0.2286,71.3,0.00293031
3285,2500.0,2.0,0.2286,71.3,0.00293031
3286,2500.0,2.0,0.2286,71.3,0.00293031
3287,2500.0,2.0,0.2286,71.3,0.00293031
3288,2500.0,2.0,0.2286,71.3,0.00293031
3289,2500.0,2.0,0.2286,71.3,0.00293031
3290,2500.0,2.0,0.2286,71.3,0.00293031
3291,2500.0,2.0,0.2286,71.3,0.00293031
3292,2500.0,2.0,0.2286,71.3,0.00293031
3293,2500.0,2.0,0.2286,71.3,0.00293031
3294,2500.0,2.0,0.2286,71.3,0.00293031
3295,2500.0,2.0,0.2286,71.3,0.00293031
3296,2500.0,2.0,0.2286,71.3,0.00293031
3297,2500.0,2.0,0.2286,71.3,0.00293031
3298,2500.0,2.0,0.2286,71.3,0.00293031
3299,2500.0,2.0,0.2286,71.3,0.00293031
3300,2500.0,2.0,0.2286,71.3,0.00293031
3301,2500.0,2.0,0.2286,71.3,0.00293031
3302,2500.0,2.0,0.2286,71.3,0.00293031
3303,2500.0,2.0,0.2286,71.3,0.00293031
3304,2500.0,2.0,0.2286,71.3,0.00293031
3305,2500.0,2.0,0.2286,71.3,0.00293031
3306,2500.0,2.0,0.2286,71.3,0.00293031
3307,2500.0,2.0,0.2286,71.3,0.00293031
3308,2500.0,2.0,0.2286,71.3,0.00293031
3309,2500.0,2.0,0.2286,71.3,0.00293031
3310,2500.0,2.0,0.2286,71.3,0.00293031
3311,2500.0,2.0,0.2286,71.3,0.00293031
3312,2500.0,2.0,0.2286,71.3,0.00293031
3313,2500.0,2.0,0.2286,71.3,0.00293031
3314,2500.0,2.0,0.2286,71.3,0.00293031
3315,2500.0,2.0,0.2286,71.3,0.00293031
3316,2500.0,2.0,0.2286,71.3,0.00293031
3317,2500.0,2.0,0.2286,71.3,0.00293031
3318,2500.0,2.0,0.2286,71.3,0.00293031
3319,2500.0,2.0,0.2286,71.3,0.00293031
3320,2500.0,2.0,0.2286,71.3,0.00293031
3321,2500.0,2.0,0.2286,71.3,0.00293031
3322,2500.0,2.0,0.2286,71.3,0.00293031
3323,2500.0,2.0,0.2286,71.3,0.00293031
3324,2500.0,2.0,0.2286,71.3,0.00293031
3325,2500.0,2.0,0.2286,71.3,0.00293031
3326,2500.0,2.0,0.2286,71.3,0.00293031
3327,2500.0,2.0,0.2286,71.3,0.00293031
3328,2500.0,2.0,0.2286,71.3,0.00293031
3329,2500.0,2.0,0.2286,71.3,0.00293031
3330,2500.0,2.0,0.2286,71.3,0.00293031
3331,2500.0,2.0,0.2286,71.3,0.00293031
3332,2500.0,2.0,0.2286,71.3,0.00293031
3333,2500.0,2.0,0.2286,71.3,0.00293031
3334,2500.0,2.0,0.2286,71.3,0.00293031
3335,2500.0,2.0,0.2286,71.3,0.00293031
3336,2500.0,2.0,0.2286,71.3,0.00293031
3337,2500.0,2.0,0.2286,71.3,0.00293031
3338,2500.0,2.0,0.2286,71.3,0.00293031
3339,2500.0,2.0,0.2286,71.3,0.00293031
3340,2500.0,2.0,0.2286,71.3,0.00293031
3341,2500.0,2.0,0.2286,71.3,0.00293031
3342,2500.0,2.0,0.2286,71.3,0.00293031
3343,2500.0,2.0,0.2286,71.3,0.00293031
3344,2500.0,2.0,0.2286,71.3,0.00293031
3345,2500.0,2.0,0.2286,71.3,0.00293031
3346,2500.0,2.0,0.2286,71.3,0.00293031
3347,2500.0,2.0,0.2286,71.3,0.00293031
3348,2500.0,2.0,0.2286,71.3,0.00293031
3349,2500.0,2.0,0.2286,71.3,0.00293031
3350,2500.0,2.0,0.2286,71.3,0.00293031
3351,2500.0,2.0,0.2286,71.3,0.00293031
3352,2500.0,2.0,0.2286,71.3,0.00293031
3353,2500.0,2.0,0.2286,71.3,0.00293031
3354,2500.0,2.0,0.2286,71.3,0.00293031
3355,2500.0,2.0,0.2286,71.3,0.00293031
3356,2500.0,2.0,0.2286,71.3,0.00293031
3357,2500.0,2.0,0.2286,71.3,0.00293031
3358,2500.0,2.0,0.2286,71.3,0.00293031
3359,2500.0,2.0,0.2286,71.3,0.00293031
3360,2500.0,2.0,0.2286,71.3,0.00293031
3361,2500.0,2.0,0.2286,71.3,0.00293031
3362,2500.0,2.0,0.2286,71.3,0.00293031
3363,2500.0,2.0,0.2286,71.3,0.00293031
3364,2500.0,2.0,0.2286,71.3,0.00293031
3365,2500.0,2.0,0.2286,71.3,0.00293031
3366,2500.0,2.0,0.2286,71.3,0.00293031
3367,2500.0,2.0,0.2286,71.3,0.00293031
3368,2500.0,2.0,0.2286,71.3,0.00293031
3369,2500.0,2.0,0.2286,71.3,0.00293031
3370,2500.0,2.0,0.2286,71.3,0.00293031
3371,2500.0,2.0,0.2286,71.3,0.00293031
3372,2500.0,2.0,0.2286,71.3,0.00293031
3373,2500.0,2.0,0.2286,71.3,0.00293031
3374,2500.0,2.0,0.2286,71.3,0.00293031
3375,2500.0,2.0,0.2286,71.3,0.00293031
3376,2500.0,2.0,0.2286,71.3,0.00293031
3377,2500.0,2.0,0.2286,71.3,0.00293031
3378,2500.0,2.0,0.2286,71.3,0.00293031
3379,2500.0,2.0,0.2286,71.3,0.00293031
3380,2500.0,2.0,0.2286,71.3,0.00293031
3381,2500.0,2.0,0.2286,71.3,0.00293031
3382,2500.0,2.0,0.2286,71.3,0.00293031
3383,2500.0,2.0,0.2286,71.3,0.00293031
3384,2500.0,2.0,0.2286,71.3,0.00293031
3385,2500.0,2.0,0.2286,71.3,0.00293031
3386,2500.0,2.0,0.2286,71.3,0.00293031
3387,2500.0,2.0,0.2286,71.3,0.00293031
3388,2500.0,2.0,0.2286,71.3,0.00293031
3389,2500.0,2.0,0.2286,71.3,0.00293031
3390,2500.0,2.0,0.2286,71.3,0.00293031
3391,2500.0,2.0,0.2286,71.3,0.00293031
3392,2500.0,2.0,0.2286,71.3,0.00293031
3393,2500.0,2.0,0.2286,71.3,0.00293031
3394,2500.0,2.0,0.2286,71.3,0.00293031
3395,2500.0,2.0,0.2286,71.3,0.00293031
3396,2500.0,2.0,0.2286,71.3,0.00293031
3397,2500.0,2.0,0.2286,71.3,0.00293031
3398,2500.0,2.0,0.2286,71.3,0.00293031
3399,2500.0,2.0,0.2286,71.3,0.00293031
3400,2500.0,2.0,0.2286,71.3,0.00293031
3401,2500.0,2.0,0.2286,71.3,0.00293031
3402,2500.0,2.0,0.2286,71.3,0.00293031
3403,2500.0,2.0,0.2286,71.3,0.00293031
3404,2500.0,2.0,0.2286,71.3,0.00293031
3405,2500.0,2.0,0.2286,71.3,0.00293031
3406,2500.0,2.0,0.2286,71.3,0.00293031
3407,2500.0,2.0,0.2286,71.3,0.00293031
3408,2500.0,2.0,0.2286,71.3,0.00293031
3409,2500.0,2.0,0.2286,71.3,0.00293031
3410,2500.0,2.0,0.2286,71.3,0.00293031
3411,2500.0,2.0,0.2286,71.3,0.00293031
3412,2500.0,2.0,0.2286,71.3,0.00293031
3413,2500.0,2.0,0.2286,71.3,0.00293031
3414,2500.0,2.0,0.2286,71.3,0.00293031
3415,2500.0,2.0,0.2286,71.3,0.00293031
3416,2500.0,2.0,0.2286,71.3,0.00293031
3417,2500.0,2.0,0.2286,71.3,0.00293031
3418,2500.0,2.0,0.2286,71.3,0.00293031
3419,2500.0,2.0,0.2286,71.3,0.00293031
3420,2500.0,2.0,0.2286,71.3,0.00293031
3421,2500.0,2.0,0.2286,71.3,0.00293031
3422,2500.0,2.0,0.2286,71.3,0.00293031
3423,2500.0,2.0,0.2286,71.3,0.00293031
3424,2500.0,2.0,0.2286,71.3,0.00293031
3425,2500.0,2.0,0.2286,71.3,0.00293031
3426,2500.0,2.0,0.2286,71.3,0.00293031
3427,2500.0,2.0,0.2286,71.3,0.00293031
3428,2500.0,2.0,0.2286,71.3,0.00293031
3429,2500.0,2.0,0.2286,71.3,0.00293031
3430,2500.0,2.0,0.2286,71.3,0.00293031
3431,2500.0,2.0,0.2286,71.3,0.00293031
3432,2500.0,2.0,0.2286,71.3,0.00293031
3433,2500.0,2.0,0.2286,71.3,0.00293031
3434,2500.0,2.0,0.2286,71.3,0.00293031
3435,2500.0,2.0,0.2286,71.3,0.00293031
3436,2500.0,2.0,0.2286,71.3,0.00293031
3437,2500.0,2.0,0.2286,71.3,0.00293031
3438,2500.0,2.0,0.2286,71.3,0.00293031
3439,2500.0,2.0,0.2286,71.3,0.00293031
3440,2500.0,2.0,0.2286,71.3,0.00293031
3441,2500.0,2.0,0.2286,71.3,0.00293031
3442,2500.0,2.0,0.2286,71.3,0.00293031
3443,2500.0,2.0,0.2286,71.3,0.00293031
3444,2500.0,2.0,0.2286,71.3,0.00293031
3445,2500.0,2.0,0.2286,71.3,0.00293031
3446,2500.0,2.0,0.2286,71.3,0.00293031
3447,2500.0,2.0,0.2286,71.3,0.00293031
3448,2500.0,2.0,0.2286,71.3,0.00293031
3449,2500.0,2.0,0.2286,71.3,0.00293031
3450,2500.0,2.0,0.2286,71.3,0.00293031
3451,2500.0,2.0,0.2286,71.3,0.00293031
3452,2500.0,2.0,0.2286,71.3,0.00293031
3453,2500.0,2.0,0.2286,71.3,0.00293031
3454,2500.0,2.0,0.2286,71.3,0.00293031
3455,2500.0,2.0,0.2286,71.3,0.00293031
3456,2500.0,2.0,0.2286,71.3,0.00293031
3457,2500.0,2.0,0.2286,71.3,0.00293031
3458,2500.0,2.0,0.2286,71.3,0.00293031
3459,2500.0,2.0,0.2286,71.3,0.00293031
3460,2500.0,2.0,0.2286,71.3,0.00293031
3461,2500.0,2.0,0.2286,71.3,0.00293031
3462,2500.0,2.0,0.2286,71.3,0.00293031
3463,2500.0,2.0,0.2286,71.3,0.00293031
3464,2500.0,2.0,0.2286,71.3,0.00293031
3465,2500.0,2.0,0.2286,71.3,0.00293031
3466,2500.0,2.0,0.2286,71.3,0.00293031
3467,2500.0,2.0,0.2286,71.3,0.00293031
3468,2500.0,2.0,0.2286,71.3,0.00293031
3469,2500.0,2.0,0.2286,71.3,0.00293031
3470,2500.0,2.0,0.2286,71.3,0.00293031
3471,2500.0,2.0,0.2286,71.3,0.00293031
3472,2500.0,2.0,0.2286,71.3,0.00293031
3473,2500.0,2.0,0.2286,71.3,0.00293031
3474,2500.0,2.0,0.2286,71.3,0.00293031
3475,2500.0,2.0,0.2286,71.3,0.00293031
3476,2500.0,2.0,0.2286,71.3,0.00293031
3477,2500.0,2.0,0.2286,71.3,0.00293031
3478,2500.0,2.0,0.2286,71.3,0.00293031
3479,2500.0,2.0,0.2286,71.3,0.00293031
3480,2500.0,2.0,0.2286,71.3,0.00293031
3481,2500.0,2.0,0.2286,71.3,0.00293031
3482,2500.0,2.0,0.2286,71.3,0.00293031
3483,2500.0,2.0,0.2286,71.3,0.00293031
3484,2500.0,2.0,0.2286,71.3,0.00293031
3485,2500.0,2.0,0.2286,71.3,0.00293031
3486,2500.0,2.0,0.2286,71.3,0.00293031
3487,2500.0,2.0,0.2286,71.3,0.00293031
3488,2500.0,2.0,0.2286,71.3,0.00293031
3489,2500.0,2.0,0.2286,71.3,0.00293031
3490,2500.0,2.0,0.2286,71.3,0.00293031
3491,2500.0,2.0,0.2286,71.3,0.00293031
3492,2500.0,2.0,0.2286,71.3,0.00293031
3493,2500.0,2.0,0.2286,71.3,0.00293031
3494,2500.0,2.0,0.2286,71.3,0.00293031
3495,2500.0,2.0,0.2286,71.3,0.00293031
3496,2500.0,2.0,0.2286,71.3,0.00293031
3497,2500.0,2.0,0.2286,71.3,0.00293031
3498,2500.0,2.0,0.2286,71.3,0.00293031
3499,2500.0,2.0,0.2286,71.3,0.00293031
3500,2500.0,2.0,0.2286,71.3,0.00293031
3501,2500.0,2.0,0.2286,71.3,0.00293031
3502,2500.0,2.0,0.2286,71.3,0.00293031
3503,2500.0,2.0,0.2286,71.3,0.00293031
3504,2500.0,2.0,0.2286,71.3,0.00293031
3505,2500.0,2.0,0.2286,71.3,0.00293031
3506,2500.0,2.0,0.2286,71.3,0.00293031
3507,2500.0,2.0,0.2286,71.3,0.00293031
3508,2500.0,2.0,0.2286,71.3,0.00293031
3509,2500.0,2.0,0.2286,71.3,0.00293031
3510,2500.0,2.0,0.2286,71.3,0.00293031
3511,2500.0,2.0,0.2286,71.3,0.00293031
3512,2500.0,2.0,0.2286,71.3,0.00293031
3513,2500.0,2.0,0.2286,71.3,0.00293031
3514,2500.0,2.0,0.2286,71.3,0.00293031
3515,2500.0,2.0,0.2286,71.3,0.00293031
3516,2500.0,2.0,0.2286,71.3,0.00293031
3517,2500.0,2.0,0.2286,71.3,0.00293031
3518,2500.0,2.0,0.2286,71.3,0.00293031
3519,2500.0,2.0,0.2286,71.3,0.00293031
3520,2500.0,2.0,0.2286,71.3,0.00293031
3521,2500.0,2.0,0.2286,71.3,0.00293031
3522,2500.0,2.0,0.2286,71.3,0.00293031
3523,2500.0,2.0,0.2286,71.3,0.00293031
3524,2500.0,2.0,0.2286,71.3,0.00293031
3525,2500.0,2.0,0.2286,71.3,0.00293031
3526,2500.0,2.0,0.2286,71.3,0.00293031
3527,2500.0,2.0,0.2286,71.3,0.00293031
3528,2500.0,2.0,0.2286,71.3,0.00293031
3529,2500.0,2.0,0.2286,71.3,0.00293031
3530,2500.0,2.0,0.2286,71.3,0.00293031
3531,2500.0,2.0,0.2286,71.3,0.00293031
3532,2500.0,2.0,0.2286,71.3,0.00293031
3533,2500.0,2.0,0.2286,71.3,0.00293031
3534,2500.0,2.0,0.2286,71.3,0.00293031
3535,2500.0,2.0,0.2286,71.3,0.00293031
3536,2500.0,2.0,0.2286,71.3,0.00293031
3537,2500.0,2.0,0.2286,71.3,0.00293031
3538,2500.0,2.0,0.2286,71.3,0.00293031
3539,2500.0,2.0,0.2286,71.3,0.00293031
3540,2500.0,2.0,0.2286,71.3,0.00293031
3541,2500.0,2.0,0.2286,71.3,0.00293031
3542,2500.0,2.0,0.2286,71.3,0.00293031
3543,2500.0,2.0,0.2286,71.3,0.00293031
3544,2500.0,2.0,0.2286,71.3,0.00293031
3545,2500.0,2.0,0.2286,71.3,0.00293031
3546,2500.0,2.0,0.2286,71.3,0.00293031
3547,2500.0,2.0,0.2286,71.3,0.00293031
3548,2500.0,2.0,0.2286,71.3,0.00293031
3549,2500.0,2.0,0.2286,71.3,0.00293031
3550,2500.0,2.0,0.2286,71.3,0.00293031
3551,2500.0,2.0,0.2286,71.3,0.00293031
3552,2500.0,2.0,0.2286,71.3,0.00293031
3553,2500.0,2.0,0.2286,71.3,0.00293031
3554,2500.0,2.0,0.2286,71.3,0.00293031
3555,2500.0,2.0,0.2286,71.3,0.00293031
3556,2500.0,2.0,0.2286,71.3,0.00293031
3557,2500.0,2.0,0.2286,71.3,0.00293031
3558,2500.0,2.0,0.2286,71.3,0.00293031
3559,2500.0,2.0,0.2286,71.3,0.00293031
3560,2500.0,2.0,0.2286,71.3,0.00293031
3561,2500.0,2.0,0.2286,71.3,0.00293031
3562,2500.0,2.0,0.2286,71.3,0.00293031
3563,2500.0,2.0,0.2286,71.3,0.00293031
3564,2500.0,2.0,0.2286,71.3,0.00293031
3565,2500.0,2.0,0.2286,71.3,0.00293031
3566,2500.0,2.0,0.2286,71.3,0.00293031
3567,2500.0,2.0,0.2286,71.3,0.00293031
3568,2500.0,2.0,0.2286,71.3,0.00293031
3569,2500.0,2.0,0.2286,71.3,0.00293031
3570,2500.0,2.0,0.2286,71.3,0.00293031
3571,2500.0,2.0,0.2286,71.3,0.00293031
3572,2500.0,2.0,0.2286,71.3,0.00293031
3573,2500.0,2.0,0.2286,71.3,0.00293031
3574,2500.0,2.0,0.2286,71.3,0.00293031
3575,2500.0,2.0,0.2286,71.3,0.00293031
3576,2500.0,2.0,0.2286,71.3,0.00293031
3577,2500.0,2.0,0.2286,71.3,0.00293031
3578,2500.0,2.0,0.2286,71.3,0.00293031
3579,2500.0,2.0,0.2286,71.3,0.00293031
3580,2500.0,2.0,0.2286,71.3,0.00293031
3581,2500.0,2.0,0.2286,71.3,0.00293031
3582,2500.0,2.0,0.2286,71.3,0.00293031
3583,2500.0,2.0,0.2286,71.3,0.00293031
3584,2500.0,2.0,0.2286,71.3,0.00293031
3585,2500.0,2.0,0.2286,71.3,0.00293031
3586,2500.0,2.0,0.2286,71.3,0.00293031
3587,2500.0,2.0,0.2286,71.3,0.00293031
3588,2500.0,2.0,0.2286,71.3,0.00293031
3589,2500.0,2.0,0.2286,71.3,0.00293031
3590,2500.0,2.0,0.2286,71.3,0.00293031
3591,2500.0,2.0,0.2286,71.3,0.00293031
3592,2500.0,2.0,0.2286,71.3,0.00293031
3593,2500.0,2.0,0.2286,71.3,0.00293031
3594,2500.0,2.0,0.2286,71.3,0.00293031
3595,2500.0,2.0,0.2286,71.3,0.00293031
3596,2500.0,2.0,0.2286,71.3,0.00293031
3597,2500.0,2.0,0.2286,71.3,0.00293031
3598,2500.0,2.0,0.2286,71.3,0.00293031
3599,2500.0,2.0,0.2286,71.3,0.00293031
3600,2500.0,2.0,0.2286,71.3,0.00293031
3601,2500.0,2.0,0.2286,71.3,0.00293031
3602,2500.0,2.0,0.2286,71.3,0.00293031
3603,2500.0,2.0,0.2286,71.3,0.00293031
3604,2500.0,2.0,0.2286,71.3,0.00293031
3605,2500.0,2.0,0.2286,71.3,0.00293031
3606,2500.0,2.0,0.2286,71.3,0.00293031
3607,2500.0,2.0,0.2286,71.3,0.00293031
3608,2500.0,2.0,0.2286,71.3,0.00293031
3609,2500.0,2.0,0.2286,71.3,0.00293031
3610,2500.0,2.0,0.2286,71.3,0.00293031
3611,2500.0,2.0,0.2286,71.3,0.00293031
3612,2500.0,2.0,0.2286,71.3,0.00293031
3613,2500.0,2.0,0.2286,71.3,0.00293031
3614,2500.0,2.0,0.2286,71.3,0.00293031
3615,2500.0,2.0,0.2286,71.3,0.00293031
3616,2500.0,2.0,0.2286,71.3,0.00293031
3617,2500.0,2.0,0.2286,71.3,0.00293031
3618,2500.0,2.0,0.2286,71.3,0.00293031
3619,2500.0,2.0,0.2286,71.3,0.00293031
3620,2500.0,2.0,0.2286,71.3,0.00293031
3621,2500.0,2.0,0.2286,71.3,0.00293031
3622,2500.0,2.0,0.2286,71.3,0.00293031
3623,2500.0,2.0,0.2286,71.3,0.00293031
3624,2500.0,2.0,0.2286,71.3,0.00293031
3625,2500.0,2.0,0.2286,71.3,0.00293031
3626,2500.0,2.0,0.2286,71.3,0.00293031
3627,2500.0,2.0,0.2286,71.3,0.00293031
3628,2500.0,2.0,0.2286,71.3,0.00293031
3629,2500.0,2.0,0.2286,71.3,0.00293031
3630,2500.0,2.0,0.2286,71.3,0.00293031
3631,2500.0,2.0,0.2286,71.3,0.00293031
3632,2500.0,2.0,0.2286,71.3,0.00293031
3633,2500.0,2.0,0.2286,71.3,0.00293031
3634,2500.0,2.0,0.2286,71.3,0.00293031
3635,2500.0,2.0,0.2286,71.3,0.00293031
3636,2500.0,2.0,0.2286,71.3,0.00293031
3637,2500.0,2.0,0.2286,71.3,0.00293031
3638,2500.0,2.0,0.2286,71.3,0.00293031
3639,2500.0,2.0,0.2286,71.3,0.00293031
