,Symboling,Losses,Fuel_type,Aspiration,Number_of_doors,Drive_wheels,Wheel_base,Length,Width,Height,Curb-Weight,Engine_type,Num_of_Cylinders,Engine_size,Fuel_system,Bore,Stroke,Compression_ratio,Horse_power(Prediction),Peak_rpm,City_mpg,Highway_mpg
132,0.0,122.0,1.0,0.0,1.0,2.0,102.0,191.7,70.6,47.8,3950.0,5.0,5.0,326.0,5.0,3.7967074416025515,2.76,11.5,262.0,5000.0,13.0,17.0
133,2.0,94.0,0.0,0.0,0.0,1.0,97.3,171.7,65.5,55.7,2264.0,3.0,2.0,97.0,3.0,3.3731895048550253,3.4,23.0,52.0,4800.0,37.0,46.0
134,0.0,102.0,1.0,0.0,0.0,1.0,97.2,172.0,65.4,52.5,2145.0,4.0,2.0,108.0,1.0,2.55597340460228,2.64,9.5,82.0,4800.0,32.0,37.0
135,1.0000000000000002,128.0,1.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,1918.0,3.0,2.0,97.0,1.0,2.6746979224539356,3.29,9.4,69.0,5200.0,31.0,37.0
136,0.0,108.0,1.0,0.0,0.0,1.0,100.4,184.6,66.5,56.1,3296.0,5.0,3.0,181.0,5.0,3.888344531833266,3.27,9.0,152.0,5200.0,17.0,22.0
137,2.9999999999999996,197.00000000000003,1.0,0.0,1.0,2.0,102.9,183.5,67.7,52.0,2976.0,0.0,3.0,171.0,5.0,3.399518509279126,3.35,9.3,161.0,5200.0,20.0,23.999999999999996
138,1.0000000000000002,148.0,1.0,1.0,0.0,1.0,93.7,157.3,63.8,50.6,2191.0,3.0,2.0,98.0,5.0,3.332116654206463,3.39,7.6,102.0,5500.000000000001,24.0,30.0
139,0.0,91.0,0.0,0.0,0.0,1.0,95.7,166.3,64.4,52.99999999999999,2275.0,3.0,2.0,110.0,3.0,3.883643403671651,3.35,22.5,56.0,4500.0,34.0,36.0
140,0.0,106.0,1.0,0.0,1.0,1.0,96.5,167.5,65.2,53.3,2289.0,3.0,2.0,110.0,0.0,3.051976772355201,3.58,9.0,86.0,5800.0,27.0,33.0
141,1.0000000000000002,122.0,1.0,0.0,1.0,1.0,94.5,155.9,63.6,52.0,1874.0,3.0,2.0,90.0,1.0,3.7736062882967483,3.11,9.6,70.0,5400.0,38.0,43.0
142,0.0,85.0,1.0,0.0,0.0,1.0,96.5,175.4,65.2,54.099999999999994,2303.9999999999995,3.0,2.0,110.0,0.0,2.5767879463662435,3.58,9.0,86.0,5800.0,27.0,33.0
